payment_id,order_id,payment_method,amount,payment_date
33456,33456,Credit Card,440.72,2026-01-12
33457,33457,Bank Transfer,672.99,2025-02-26
33458,33458,Paypal,371.81,2024-08-24
33459,33459,Bank Transfer,350.46,2025-09-23
33460,33460,Credit Card,860.1999999999999,2026-03-11
33461,33461,Paypal,801.64,2025-10-11
33462,33462,Credit Card,811.5,2024-12-24
33463,33463,Bank Transfer,2472.7000000000003,2026-05-25
33464,33464,Paypal,313.29,2024-07-01
33465,33465,Paypal,97.32,2025-12-20
33466,33466,Bank Transfer,1616.04,2025-09-11
33467,33467,Bank Transfer,589.77,2024-10-30
33468,33468,Paypal,1834.16,2025-01-07
33469,33469,Bank Transfer,587.78,2024-09-14
33470,33470,Credit Card,1275.75,2025-08-26
33471,33471,Credit Card,429.38,2025-01-16
33472,33472,Bank Transfer,1644.32,2024-10-27
33473,33473,Bank Transfer,833.74,2025-06-05
33474,33474,Credit Card,479.6,2025-06-28
33475,33475,Credit Card,,2025-04-18
33476,33476,Bank Transfer,60.54,2025-07-03
33477,33477,Bank Transfer,1056.24,2025-03-13
33478,33478,Paypal,,2025-05-25
33479,33479,Paypal,,2026-04-09
33480,33480,Bank Transfer,1315.74,2026-02-10
33481,33481,Paypal,1216.44,2024-07-22
33482,33482,Paypal,1744.88,2024-11-13
33483,33483,Paypal,1888.8,2025-10-18
33484,33484,Paypal,190.41,2026-02-27
33485,33485,Credit Card,810.96,2025-11-03
33486,33486,Credit Card,1073.8,2026-05-22
33487,33487,Credit Card,2350.3,2025-02-14
33488,33488,Paypal,552.44,2026-04-12
33489,33489,Bank Transfer,285.4,2025-02-22
33490,33490,Paypal,589.0,2025-03-23
33491,33491,Credit Card,717.0999999999999,2024-06-19
33492,33492,Credit Card,249.91,2026-03-25
33493,33493,Bank Transfer,449.85,2026-02-18
33494,33494,Paypal,51.48,2025-02-20
33495,33495,Paypal,497.55,2025-09-24
33496,33496,Paypal,954.99,2026-03-11
33497,33497,Credit Card,992.95,2026-05-12
33498,33498,Credit Card,1454.48,2025-10-15
33499,33499,Credit Card,86.38,2025-06-24
33500,33500,Paypal,949.32,2026-02-15
33501,33501,Credit Card,296.4,2025-06-30
33502,33502,Bank Transfer,1338.7,2025-04-17
33503,33503,Bank Transfer,1428.8700000000001,2024-08-09
33504,33504,Credit Card,1388.6399999999999,2025-05-12
33505,33505,Bank Transfer,93.94,2025-02-12
33506,33506,Paypal,109.79,2026-01-29
33507,33507,Bank Transfer,1550.48,2024-09-15
33508,33508,Paypal,825.64,2025-05-01
33509,33509,Credit Card,40.04,2025-09-20
33510,33510,Credit Card,990.3499999999999,2024-09-11
33511,33511,Credit Card,103.0,2024-10-23
33512,33512,Credit Card,1686.68,2026-01-03
33513,33513,Credit Card,1498.98,2024-12-05
33514,33514,Credit Card,,2024-06-17
33515,33515,Credit Card,226.68,2026-01-11
33516,33516,Bank Transfer,260.75,2024-12-22
33517,33517,Bank Transfer,1365.3,2026-04-16
33518,33518,Paypal,1249.55,2025-03-31
33519,33519,Paypal,228.79,2026-02-07
33520,33520,Bank Transfer,2363.7,2024-08-05
33521,33521,Bank Transfer,904.0500000000001,2025-09-30
33522,33522,Credit Card,879.39,2026-03-26
33523,33523,Bank Transfer,1238.8,2026-05-25
33524,33524,Bank Transfer,1331.64,2025-09-13
33525,33525,Paypal,335.4,2024-09-13
33526,33526,Credit Card,236.81,2026-01-15
33527,33527,Credit Card,54.27,2025-04-18
33528,33528,Credit Card,944.8199999999999,2026-04-07
33529,33529,Bank Transfer,473.16,2026-02-24
33530,33530,Bank Transfer,195.55,2026-03-31
33531,33531,Credit Card,592.92,2026-04-03
33532,33532,Paypal,1285.4,2024-06-09
33533,33533,Credit Card,582.1500000000001,2025-10-31
33534,33534,Bank Transfer,875.3,2026-02-18
33535,33535,Credit Card,2409.25,2024-11-09
33536,33536,Paypal,430.6,2026-04-04
33537,33537,Credit Card,320.24,2024-11-02
33538,33538,Bank Transfer,85.22,2026-02-11
33539,33539,Credit Card,2484.9,2025-12-05
33540,33540,Paypal,2438.65,2025-10-08
33541,33541,Paypal,2090.9,2024-06-13
33542,33542,Credit Card,782.2,2026-02-27
33543,33543,Credit Card,954.95,2026-04-24
33544,33544,Paypal,1117.44,2026-05-18
33545,33545,Paypal,1176.24,2024-09-30
33546,33546,Paypal,486.2,2025-08-06
33547,33547,Paypal,344.28,2026-04-22
33548,33548,Bank Transfer,469.7,2025-12-19
33549,33549,Paypal,176.16,2025-04-06
33550,33550,Credit Card,186.82,2025-05-15
33551,33551,Paypal,430.08,2024-08-17
33552,33552,Credit Card,44.04,2025-01-31
33553,33553,Credit Card,322.53,2025-11-03
33554,33554,Paypal,461.11,2026-01-10
33555,33555,Paypal,1774.7,2024-06-21
33556,33556,Bank Transfer,748.06,2024-12-13
33557,33557,Credit Card,624.42,2025-06-05
33558,33558,Credit Card,114.89999999999999,2024-08-04
33559,33559,Credit Card,76.05000000000001,2024-11-18
33560,33560,Paypal,548.95,2025-05-21
33561,33561,Bank Transfer,42.68,2025-07-26
33562,33562,Bank Transfer,843.64,2024-10-02
33563,33563,Credit Card,164.24,2024-06-23
33564,33564,Paypal,405.48,2025-06-24
33565,33565,Credit Card,279.8,2024-12-29
33566,33566,Bank Transfer,190.63,2026-02-03
33567,33567,Paypal,38.3,2026-01-20
33568,33568,Bank Transfer,1787.2,2025-10-27
33569,33569,Credit Card,499.16,2024-10-14
33570,33570,Bank Transfer,380.08,2024-11-13
33571,33571,Bank Transfer,1624.32,2025-12-31
33572,33572,Paypal,533.54,2026-03-02
33573,33573,Credit Card,858.1500000000001,2024-10-26
33574,33574,Bank Transfer,1912.44,2024-12-29
33575,33575,Bank Transfer,826.54,2024-09-18
33576,33576,Bank Transfer,183.6,2024-12-02
33577,33577,Credit Card,163.26,2026-03-30
33578,33578,Paypal,371.81,2024-06-16
33579,33579,Bank Transfer,1397.55,2024-10-01
33580,33580,Credit Card,234.12,2025-05-26
33581,33581,Paypal,139.62,2024-06-15
33582,33582,Bank Transfer,44.23,2025-03-07
33583,33583,Paypal,1958.4,2026-02-07
33584,33584,Bank Transfer,256.35,2025-03-09
33585,33585,Credit Card,126.34,2026-04-13
33586,33586,Bank Transfer,337.85,2026-05-23
33587,33587,Credit Card,272.15,2025-05-12
33588,33588,Credit Card,36.42,2025-06-19
33589,33589,Bank Transfer,379.23,2025-01-02
33590,33590,Bank Transfer,904.0500000000001,2025-09-12
33591,33591,Paypal,367.48,2025-02-27
33592,33592,Credit Card,558.0,2024-11-01
33593,33593,Bank Transfer,1169.5,2025-07-14
33594,33594,Credit Card,512.9,2025-02-08
33595,33595,Bank Transfer,167.32,2025-12-13
33596,33596,Credit Card,1124.07,2025-06-16
33597,33597,Paypal,1870.6,2025-03-19
33598,33598,Paypal,774.78,2025-02-26
33599,33599,Bank Transfer,602.05,2025-02-14
33600,33600,Paypal,328.51,2025-04-24
33601,33601,Credit Card,562.44,2024-12-03
33602,33602,Paypal,654.54,2026-03-23
33603,33603,Bank Transfer,925.76,2025-04-17
33604,33604,Bank Transfer,143.95,2026-03-28
33605,33605,Credit Card,1201.25,2024-06-11
33606,33606,Paypal,1019.0999999999999,2025-09-29
33607,33607,Bank Transfer,921.64,2025-05-26
33608,33608,Bank Transfer,559.02,2026-05-11
33609,33609,Paypal,2495.8,2025-10-12
33610,33610,Paypal,511.5,2025-06-24
33611,33611,Credit Card,1453.8600000000001,2025-02-09
33612,33612,Bank Transfer,1576.68,2025-12-27
33613,33613,Paypal,568.14,2025-09-23
33614,33614,Credit Card,180.88,2026-01-02
33615,33615,Bank Transfer,224.39999999999998,2025-12-10
33616,33616,Bank Transfer,192.48,2025-01-24
33617,33617,Paypal,87.24,2026-02-14
33618,33618,Bank Transfer,868.78,2026-04-17
33619,33619,Credit Card,960.56,2025-07-19
33620,33620,Bank Transfer,995.1,2025-08-22
33621,33621,Credit Card,1793.12,2026-05-10
33622,33622,Paypal,277.84,2024-11-09
33623,33623,Credit Card,,2024-12-15
33624,33624,Bank Transfer,106.2,2025-01-29
33625,33625,Paypal,121.83,2026-05-04
33626,33626,Bank Transfer,176.16,2026-03-01
33627,33627,Paypal,1069.0,2026-02-08
33628,33628,Paypal,624.8,2025-12-19
33629,33629,Bank Transfer,1239.15,2024-08-28
33630,33630,Bank Transfer,1419.9,2024-07-21
33631,33631,Paypal,871.3799999999999,2026-01-12
33632,33632,Paypal,481.14,2024-12-18
33633,33633,Bank Transfer,529.89,2025-03-24
33634,33634,Bank Transfer,101.76,2024-11-26
33635,33635,Paypal,355.04,2025-08-27
33636,33636,Paypal,853.32,2026-01-21
33637,33637,Credit Card,828.76,2025-09-14
33638,33638,Paypal,1065.3,2024-08-03
33639,33639,Credit Card,990.7,2026-05-06
33640,33640,Bank Transfer,784.11,2025-01-25
33641,33641,Paypal,382.18,2025-07-21
33642,33642,Credit Card,945.74,2024-10-04
33643,33643,Bank Transfer,414.63,2024-12-03
33644,33644,Bank Transfer,682.56,2024-11-10
33645,33645,Paypal,56.51,2026-02-13
33646,33646,Paypal,1355.31,2024-11-25
33647,33647,Credit Card,408.72,2024-11-05
33648,33648,Credit Card,1720.05,2024-10-28
33649,33649,Bank Transfer,1328.19,2024-08-15
33650,33650,Paypal,1365.3,2025-10-19
33651,33651,Bank Transfer,1990.2,2025-09-20
33652,33652,Bank Transfer,330.54,2025-02-12
33653,33653,Paypal,1168.12,2025-08-21
33654,33654,Bank Transfer,398.01,2025-07-12
33655,33655,Credit Card,594.99,2026-04-08
33656,33656,Credit Card,705.7,2024-11-03
33657,33657,Credit Card,1358.58,2026-01-10
33658,33658,Paypal,1389.16,2024-06-27
33659,33659,Bank Transfer,516.78,2024-10-03
33660,33660,Bank Transfer,561.3,2024-08-23
33661,33661,Bank Transfer,280.65,2024-11-07
33662,33662,Bank Transfer,618.96,2025-09-28
33663,33663,Credit Card,1365.3,2026-01-21
33664,33664,Bank Transfer,777.96,2025-07-14
33665,33665,Credit Card,240.74,2025-04-03
33666,33666,Credit Card,1219.65,2024-08-11
33667,33667,Bank Transfer,88.02,2025-08-09
33668,33668,Bank Transfer,806.76,2025-12-20
33669,33669,Paypal,,2024-08-07
33670,33670,Credit Card,83.41,2024-07-18
33671,33671,Credit Card,1027.56,2024-10-30
33672,33672,Paypal,679.7,2025-07-11
33673,33673,Credit Card,76.59,2026-02-18
33674,33674,Credit Card,476.90999999999997,2026-02-04
33675,33675,Bank Transfer,712.16,2025-09-12
33676,33676,Bank Transfer,208.0,2026-01-19
33677,33677,Credit Card,1045.1100000000001,2024-08-19
33678,33678,Credit Card,70.54,2025-02-24
33679,33679,Bank Transfer,292.03,2025-03-09
33680,33680,Bank Transfer,365.35,2024-11-14
33681,33681,Bank Transfer,826.1,2025-04-07
33682,33682,Bank Transfer,53.84,2024-11-09
33683,33683,Bank Transfer,97.32,2025-09-04
33684,33684,Paypal,431.4,2024-11-15
33685,33685,Bank Transfer,104.58,2025-07-29
33686,33686,Credit Card,328.51,2024-11-11
33687,33687,Paypal,881.5,2024-12-07
33688,33688,Credit Card,1215.35,2025-03-27
33689,33689,Bank Transfer,1917.5,2024-09-27
33690,33690,Credit Card,436.22,2025-06-22
33691,33691,Bank Transfer,,2025-08-14
33692,33692,Bank Transfer,825.28,2025-12-03
33693,33693,Bank Transfer,363.6,2024-07-14
33694,33694,Bank Transfer,956.22,2025-01-17
33695,33695,Credit Card,926.84,2024-11-26
33696,33696,Bank Transfer,688.16,2026-05-27
33697,33697,Paypal,696.32,2024-10-20
33698,33698,Bank Transfer,992.52,2024-06-05
33699,33699,Credit Card,568.14,2024-12-10
33700,33700,Bank Transfer,1720.95,2025-04-07
33701,33701,Paypal,71.14,2025-10-31
33702,33702,Paypal,377.35,2026-03-17
33703,33703,Credit Card,1473.36,2025-10-17
33704,33704,Credit Card,301.84,2026-05-28
33705,33705,Bank Transfer,1467.3600000000001,2025-12-13
33706,33706,Paypal,341.76,2024-08-07
33707,33707,Paypal,452.56,2026-02-21
33708,33708,Paypal,422.4,2025-09-21
33709,33709,Paypal,507.78,2025-01-19
33710,33710,Bank Transfer,695.52,2025-02-15
33711,33711,Bank Transfer,781.0,2025-09-08
33712,33712,Credit Card,368.34,2024-12-15
33713,33713,Bank Transfer,685.02,2025-02-18
33714,33714,Credit Card,647.82,2026-05-25
33715,33715,Credit Card,101.21,2024-10-31
33716,33716,Paypal,115.5,2026-05-08
33717,33717,Credit Card,385.16999999999996,2025-07-11
33718,33718,Bank Transfer,769.5899999999999,2024-06-25
33719,33719,Bank Transfer,664.76,2025-08-19
33720,33720,Paypal,636.66,2025-12-18
33721,33721,Bank Transfer,749.38,2025-06-18
33722,33722,Paypal,363.62,2025-06-28
33723,33723,Bank Transfer,340.36,2025-04-01
33724,33724,Bank Transfer,2433.0,2025-12-06
33725,33725,Paypal,1489.92,2024-12-12
33726,33726,Paypal,,2024-12-10
33727,33727,Paypal,914.76,2025-12-06
33728,33728,Credit Card,194.8,2024-10-19
33729,33729,Credit Card,122.39999999999999,2025-03-17
33730,33730,Credit Card,197.25,2025-01-26
33731,33731,Bank Transfer,413.09,2026-02-20
33732,33732,Credit Card,337.07,2025-02-27
33733,33733,Paypal,544.32,2026-04-28
33734,33734,Credit Card,704.8,2025-11-10
33735,33735,Credit Card,872.04,2025-03-06
33736,33736,Paypal,217.72,2024-10-07
33737,33737,Credit Card,277.28,2024-10-28
33738,33738,Paypal,390.20000000000005,2025-09-26
33739,33739,Credit Card,420.42,2025-07-10
33740,33740,Credit Card,790.45,2025-07-05
33741,33741,Paypal,,2025-10-20
33742,33742,Paypal,598.76,2025-10-29
33743,33743,Credit Card,2079.0,2026-03-15
33744,33744,Paypal,13.78,2025-05-29
33745,33745,Paypal,163.6,2024-10-01
33746,33746,Credit Card,1374.95,2024-11-06
33747,33747,Bank Transfer,359.88,2025-10-08
33748,33748,Credit Card,584.0999999999999,2026-02-19
33749,33749,Bank Transfer,837.48,2024-08-28
33750,33750,Credit Card,302.76,2024-11-14
33751,33751,Bank Transfer,1421.43,2025-09-21
33752,33752,Bank Transfer,1100.6,2024-09-15
33753,33753,Bank Transfer,1222.53,2025-12-21
33754,33754,Paypal,770.67,2025-04-04
33755,33755,Bank Transfer,404.84,2024-12-03
33756,33756,Paypal,1200.05,2024-09-15
33757,33757,Paypal,624.8,2024-07-20
33758,33758,Bank Transfer,1197.72,2026-04-16
33759,33759,Bank Transfer,967.5899999999999,2024-08-12
33760,33760,Credit Card,579.18,2025-11-26
33761,33761,Paypal,217.7,2025-01-14
33762,33762,Credit Card,452.64,2025-01-10
33763,33763,Paypal,253.16,2024-11-22
33764,33764,Bank Transfer,239.65,2025-01-28
33765,33765,Bank Transfer,233.22,2025-02-08
33766,33766,Bank Transfer,436.44,2025-06-24
33767,33767,Bank Transfer,198.18,2024-07-06
33768,33768,Paypal,1125.8,2025-08-19
33769,33769,Paypal,388.26,2026-03-29
33770,33770,Paypal,769.0500000000001,2024-06-17
33771,33771,Credit Card,112.11,2025-02-03
33772,33772,Paypal,312.62,2026-04-27
33773,33773,Paypal,361.76,2025-04-04
33774,33774,Credit Card,1143.95,2026-04-23
33775,33775,Credit Card,,2025-10-12
33776,33776,Credit Card,255.32,2024-10-04
33777,33777,Credit Card,920.5500000000001,2025-06-20
33778,33778,Paypal,1995.65,2025-01-25
33779,33779,Credit Card,481.95,2026-03-13
33780,33780,Credit Card,1859.1,2026-03-15
33781,33781,Bank Transfer,608.0,2024-08-12
33782,33782,Credit Card,921.64,2024-11-01
33783,33783,Paypal,75.96,2025-08-01
33784,33784,Credit Card,,2024-07-06
33785,33785,Paypal,61.68,2024-10-13
33786,33786,Paypal,803.54,2025-07-25
33787,33787,Credit Card,550.68,2025-02-22
33788,33788,Bank Transfer,156.0,2025-08-23
33789,33789,Bank Transfer,1452.3899999999999,2026-01-18
33790,33790,Bank Transfer,935.9100000000001,2025-04-18
33791,33791,Credit Card,311.29,2025-04-13
33792,33792,Bank Transfer,230.41,2026-06-01
33793,33793,Bank Transfer,128.75,2026-02-25
33794,33794,Credit Card,22.740000000000002,2025-04-23
33795,33795,Bank Transfer,19.1,2025-03-06
33796,33796,Credit Card,1592.9499999999998,2025-03-07
33797,33797,Paypal,1117.47,2025-03-20
33798,33798,Credit Card,1459.8000000000002,2026-04-07
33799,33799,Credit Card,543.54,2025-11-05
33800,33800,Paypal,28.56,2025-04-11
33801,33801,Credit Card,2296.3,2026-03-20
33802,33802,Paypal,558.32,2025-07-31
33803,33803,Paypal,646.02,2025-10-13
33804,33804,Bank Transfer,2398.4,2025-11-20
33805,33805,Credit Card,429.52,2025-06-01
33806,33806,Credit Card,717.0,2025-06-28
33807,33807,Bank Transfer,84.81,2025-08-01
33808,33808,Credit Card,,2024-07-16
33809,33809,Paypal,1265.8,2025-07-15
33810,33810,Credit Card,1723.45,2025-11-26
33811,33811,Bank Transfer,543.5699999999999,2025-01-16
33812,33812,Bank Transfer,347.76,2025-10-01
33813,33813,Bank Transfer,174.4,2026-04-20
33814,33814,Bank Transfer,400.5,2026-03-30
33815,33815,Credit Card,305.34,2024-09-27
33816,33816,Credit Card,1527.24,2025-04-09
33817,33817,Credit Card,619.23,2024-06-29
33818,33818,Paypal,,2025-06-09
33819,33819,Bank Transfer,278.96,2026-01-05
33820,33820,Credit Card,735.66,2025-09-13
33821,33821,Paypal,1415.82,2025-08-26
33822,33822,Paypal,827.52,2024-06-05
33823,33823,Bank Transfer,1007.25,2025-09-08
33824,33824,Credit Card,1452.3899999999999,2024-07-21
33825,33825,Paypal,147.55,2025-04-03
33826,33826,Bank Transfer,98.67,2024-10-19
33827,33827,Paypal,821.8,2025-06-23
33828,33828,Paypal,,2024-10-11
33829,33829,Paypal,499.45,2026-01-31
33830,33830,Paypal,496.15000000000003,2025-04-10
33831,33831,Credit Card,170.31,2024-07-09
33832,33832,Paypal,96.24,2025-07-10
33833,33833,Bank Transfer,851.72,2025-08-01
33834,33834,Bank Transfer,422.49,2026-01-08
33835,33835,Bank Transfer,1102.32,2024-12-07
33836,33836,Paypal,154.56,2026-06-04
33837,33837,Credit Card,744.96,2025-02-10
33838,33838,Credit Card,314.75,2025-11-07
33839,33839,Bank Transfer,432.16,2025-03-04
33840,33840,Paypal,114.73,2025-01-12
33841,33841,Credit Card,668.0500000000001,2024-06-07
33842,33842,Bank Transfer,244.28,2024-09-22
33843,33843,Paypal,188.13,2024-07-28
33844,33844,Credit Card,451.98,2025-05-14
33845,33845,Bank Transfer,1393.48,2025-05-24
33846,33846,Paypal,881.5,2025-03-28
33847,33847,Bank Transfer,,2025-05-26
33848,33848,Bank Transfer,613.08,2026-04-03
33849,33849,Bank Transfer,526.5,2024-09-21
33850,33850,Paypal,1880.84,2026-03-25
33851,33851,Credit Card,1215.0,2024-11-22
33852,33852,Paypal,883.34,2025-08-31
33853,33853,Paypal,164.24,2024-08-19
33854,33854,Paypal,226.32,2025-02-21
33855,33855,Credit Card,744.98,2024-10-13
33856,33856,Paypal,940.42,2024-10-28
33857,33857,Paypal,717.0999999999999,2024-06-25
33858,33858,Bank Transfer,632.88,2025-05-28
33859,33859,Bank Transfer,314.94,2025-10-27
33860,33860,Paypal,341.28,2025-06-10
33861,33861,Credit Card,1970.5500000000002,2024-10-07
33862,33862,Paypal,1201.25,2025-04-22
33863,33863,Paypal,99.89,2025-01-23
33864,33864,Paypal,414.0,2024-09-16
33865,33865,Paypal,,2024-06-24
33866,33866,Bank Transfer,,2025-03-29
33867,33867,Paypal,210.24,2026-03-12
33868,33868,Credit Card,935.3,2024-08-04
33869,33869,Credit Card,338.04,2026-05-14
33870,33870,Bank Transfer,417.6,2024-10-01
33871,33871,Credit Card,2485.6,2025-03-04
33872,33872,Credit Card,9.52,2026-02-01
33873,33873,Credit Card,23.03,2025-08-01
33874,33874,Credit Card,357.39,2025-06-26
33875,33875,Bank Transfer,66.92,2025-12-11
33876,33876,Credit Card,463.45,2025-08-12
33877,33877,Bank Transfer,1791.6,2025-01-30
33878,33878,Paypal,89.42,2024-07-11
33879,33879,Credit Card,1564.0,2025-06-25
33880,33880,Credit Card,451.14,2024-08-12
33881,33881,Paypal,2201.55,2026-01-27
33882,33882,Credit Card,968.0,2025-09-07
33883,33883,Credit Card,219.37,2024-12-30
33884,33884,Bank Transfer,1517.4,2025-11-11
33885,33885,Bank Transfer,,2026-03-06
33886,33886,Paypal,1494.3000000000002,2025-11-07
33887,33887,Paypal,1780.9,2026-02-27
33888,33888,Credit Card,387.8,2025-06-22
33889,33889,Bank Transfer,371.95,2025-03-19
33890,33890,Credit Card,731.58,2024-12-24
33891,33891,Bank Transfer,1203.57,2025-12-15
33892,33892,Bank Transfer,347.29,2024-06-15
33893,33893,Paypal,1233.64,2025-05-08
33894,33894,Paypal,582.39,2025-10-24
33895,33895,Paypal,760.16,2026-03-29
33896,33896,Bank Transfer,243.07,2025-05-08
33897,33897,Paypal,1150.5,2026-04-09
33898,33898,Credit Card,444.68999999999994,2025-03-18
33899,33899,Bank Transfer,1591.6499999999999,2026-06-04
33900,33900,Credit Card,972.28,2025-03-15
33901,33901,Credit Card,1007.8,2024-06-25
33902,33902,Credit Card,689.04,2024-06-29
33903,33903,Bank Transfer,338.5,2026-05-01
33904,33904,Paypal,1106.7,2026-04-15
33905,33905,Credit Card,1215.45,2025-08-07
33906,33906,Paypal,986.64,2024-10-10
33907,33907,Bank Transfer,87.69,2026-03-04
33908,33908,Paypal,430.05,2024-09-14
33909,33909,Paypal,1180.1999999999998,2026-03-29
33910,33910,Paypal,302.94,2024-08-03
33911,33911,Bank Transfer,,2025-09-24
33912,33912,Bank Transfer,897.32,2026-06-04
33913,33913,Paypal,479.6,2026-05-09
33914,33914,Credit Card,145.98,2025-05-13
33915,33915,Paypal,325.11,2024-07-13
33916,33916,Credit Card,506.15999999999997,2025-02-20
33917,33917,Paypal,2409.35,2024-12-02
33918,33918,Paypal,158.78,2025-02-03
33919,33919,Paypal,93.41,2024-09-29
33920,33920,Bank Transfer,188.02,2025-05-10
33921,33921,Paypal,879.5999999999999,2025-05-27
33922,33922,Credit Card,30.18,2024-11-30
33923,33923,Bank Transfer,663.3499999999999,2025-03-01
33924,33924,Bank Transfer,1940.0,2026-01-23
33925,33925,Paypal,1375.6200000000001,2025-10-24
33926,33926,Paypal,1284.2,2025-11-23
33927,33927,Bank Transfer,1663.2,2024-09-08
33928,33928,Credit Card,1069.0,2024-12-25
33929,33929,Bank Transfer,236.11,2024-11-30
33930,33930,Bank Transfer,464.65000000000003,2025-01-06
33931,33931,Paypal,1635.68,2025-07-28
33932,33932,Bank Transfer,,2026-02-07
33933,33933,Bank Transfer,1950.92,2026-02-09
33934,33934,Bank Transfer,1140.24,2025-07-18
33935,33935,Bank Transfer,1301.05,2025-02-05
33936,33936,Credit Card,555.48,2025-09-29
33937,33937,Paypal,72.36,2026-05-20
33938,33938,Paypal,1040.84,2025-11-15
33939,33939,Paypal,638.3,2024-07-10
33940,33940,Bank Transfer,1625.8,2025-07-09
33941,33941,Bank Transfer,395.24,2024-09-13
33942,33942,Credit Card,718.54,2025-09-09
33943,33943,Bank Transfer,2456.35,2025-07-03
33944,33944,Credit Card,125.94,2026-04-20
